match_id,match_name,player,total_xA,shot_statsbomb_xg,shot_outcome,pass_goal_assist,pass_through_ball,pass_cross,dribble_outcome,interception_outcome,duel_outcome,clearance_aerial_won,foul_committed_advantage,foul_won_advantage,foul_won_defensive,foul_committed_card,goalkeeper_outcome,goalkeeper_technique,goalkeeper_type,successful_passes,unsuccessful_passes,pass_ratio,raw_rating,z_score,player_rating
3890278,Bayern Munich vs Bayer Leverkusen,Mario Götze,0.0,0.27036208,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,48,0,1.0,4.08144832,-0.9108534476295539,6.72474519340304
3890278,Bayern Munich vs Bayer Leverkusen,Philipp Lahm,0.0,0.0,0.0,0,0,1,0.0,-1.0,4.0,1,0,0,0,0.0,0.0,0.0,0.0,189,7,0.9642857142857143,7.392857142857142,-0.5468409529761273,7.168976009854236
3890278,Bayern Munich vs Bayer Leverkusen,Robert Lewandowski,0.0,0.17829071000000002,0.0,0,0,0,2.0,0.0,2.0,0,0,1,0,0.0,0.0,0.0,0.0,125,4,0.9689922480620154,9.620139584186045,-0.30200297580773555,7.525299588888274
3890278,Bayern Munich vs Bayer Leverkusen,Sebastian Rode,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,28,0,1.0,3.0,-1.0297335744458795,6.606270180452789
3890278,Bayern Munich vs Bayer Leverkusen,Thiago Alcântara do Nascimento,0.18585776,0.07858673299999999,0.0,0,0,0,4.0,0.0,6.0,1,0,0,0,-2.0,0.0,0.0,0.0,148,7,0.9548387096774194,25.236436319909057,1.41464617146185,9.68565547166764
3890278,Bayern Munich vs Bayer Leverkusen,Thomas Müller,0.47157025,1.31242949,2.0,0,0,2,-2.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,159,14,0.9190751445086706,21.421654153642585,0.9952994682348144,9.360818727320424
3890278,Bayern Munich vs Bayer Leverkusen,Xabier Alonso Olano,0.0,0.0,0.0,0,0,1,0.0,0.0,1.0,2,0,0,0,0.0,0.0,0.0,0.0,227,8,0.9659574468085106,7.897872340425532,-0.49132626066877605,7.246391418260512
3890287,Bayern Munich vs Augsburg,Arturo Erasmo Vidal Pardo,0.0,0.0,0.0,0,0,1,-2.0,0.0,4.0,1,0,0,1,0.0,0.0,0.0,0.0,184,5,0.9735449735449735,7.420634920634921,-0.5437874314311514,7.173175517538218
3890287,Bayern Munich vs Augsburg,David Olatukunbo Alaba,0.53624237,0.113925507,0.0,0,0,4,2.0,3.0,-1.0,3,0,0,0,0.0,0.0,0.0,0.0,277,5,0.9822695035460993,21.51123763614959,1.0051470916155425,9.370347945436189
3890287,Bayern Munich vs Augsburg,Douglas Costa de Souza,0.42643896,0.0604311701,0.0,0,0,8,-2.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,192,11,0.9458128078817734,9.358480006205966,-0.33076636952494815,7.481641931086285
3890287,Bayern Munich vs Augsburg,Juan Bernat Velasco,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1.0,3.0,-1.0297335744458795,6.606270180452789
3890287,Bayern Munich vs Augsburg,Jérôme Boateng,0.41731346,0.0,0.0,0,0,0,2.0,2.0,2.0,1,0,0,0,0.0,0.0,0.0,0.0,266,3,0.9888475836431226,14.718483120535385,0.25844149014178325,8.407867601243218
3890287,Bayern Munich vs Augsburg,Kingsley Coman,0.0,0.0,0.0,0,0,4,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,58,4,0.9354838709677419,6.806451612903226,-0.6113026220891888,7.081998510859505
3890287,Bayern Munich vs Augsburg,Manuel Neuer,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1.0,0.0,74,2,0.9736842105263158,3.9210526315789473,-0.928485228480891,6.7063118532741015
3890287,Bayern Munich vs Augsburg,Márcio Rafael Ferreira de Souza,0.0,0.0,0.0,0,0,2,0.0,0.0,1.0,1,0,0,1,0.0,0.0,0.0,0.0,341,7,0.9798850574712644,8.439655172413794,-0.43176982086250526,7.3318174315580995
3890287,Bayern Munich vs Augsburg,Philipp Lahm,0.6722488,0.0,0.0,0,0,4,-2.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,288,11,0.9632107023411371,6.906378389600926,-0.6003179937287978,7.0965886581036735
3890287,Bayern Munich vs Augsburg,Robert Lewandowski,0.32008076,1.641004565,1.0,0,0,0,2.0,0.0,0.0,0,0,0,2,0.0,0.0,0.0,0.0,164,1,0.9939393939393939,21.50607871324152,1.0045799878545907,9.369801724931913
3890287,Bayern Munich vs Augsburg,Thiago Alcântara do Nascimento,0.19718443,0.497266063,0.0,0,0,0,-2.0,0.0,0.0,1,0,1,0,0.0,0.0,0.0,0.0,254,9,0.9657794676806084,4.977955925858629,-0.8123032571994884,6.833235284039345
3890287,Bayern Munich vs Augsburg,Thomas Müller,0.21715082,1.4467642779999998,1.0,0,0,2,-2.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,155,11,0.9337349397590361,14.239714413023782,0.20581198985769406,8.326124449704475
3890287,Bayern Munich vs Augsburg,Xabier Alonso Olano,0.89111036,0.06489648,0.0,0,0,0,-2.0,0.0,2.0,1,0,0,0,0.0,0.0,0.0,0.0,346,11,0.969187675070028,6.340479967472657,-0.6625253826013121,7.015269146308401
3890296,Darmstadt 98 vs Bayern Munich,Arturo Erasmo Vidal Pardo,0.5911431,0.304086992,1.0,0,0,1,0.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,153,6,0.9622641509433962,13.876569576179921,0.16589264886071323,8.26351713460817
3890296,Darmstadt 98 vs Bayern Munich,David Olatukunbo Alaba,0.0,0.054715693,0.0,0,0,0,0.0,0.0,1.0,0,0,0,1,0.0,0.0,0.0,0.0,267,6,0.978021978021978,5.152928706065934,-0.7930690636501845,6.855475171696013
3890296,Darmstadt 98 vs Bayern Munich,Douglas Costa de Souza,0.23892781,0.10935440099999999,0.0,1,0,5,-2.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,176,9,0.9513513513513514,12.008255062404334,-0.039485141481060866,7.937007199318905
3890296,Darmstadt 98 vs Bayern Munich,Javier Martínez Aginaga,0.0,0.18195567,0.0,0,0,0,0.0,0.0,1.0,1,0,0,1,-2.0,0.0,0.0,0.0,67,2,0.9710144927536232,15.140866158260868,0.3048726955551592,8.479073775659772
3890296,Darmstadt 98 vs Bayern Munich,Joshua Kimmich,0.1964821,0.19542058,0.0,0,0,0,0.0,2.0,1.0,0,1,0,1,0.0,0.0,0.0,0.0,278,3,0.9893238434163701,9.339100156477748,-0.33289673391755437,7.478424469853004
3890296,Darmstadt 98 vs Bayern Munich,Juan Bernat Velasco,0.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,226,9,0.9617021276595744,4.885106382978723,-0.8225099080659867,6.821573499929537
3890296,Darmstadt 98 vs Bayern Munich,Jérôme Boateng,0.0,0.0,0.0,0,0,0,0.0,0.0,-2.0,2,0,0,0,0.0,0.0,0.0,0.0,137,4,0.9716312056737588,3.9148936170212765,-0.929162269092207,6.705609995834843
3890296,Darmstadt 98 vs Bayern Munich,Kingsley Coman,0.7242371,0.201101929,1.0,0,0,4,4.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,222,12,0.9487179487179487,22.823272934529335,1.1493749014649115,9.499197150521791
3890296,Darmstadt 98 vs Bayern Munich,Manuel Neuer,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,2.0,2.0,9.0,70,1,0.9859154929577465,15.95774647887324,0.3946697152667989,8.61382668828976
3890296,Darmstadt 98 vs Bayern Munich,Mario Götze,0.15761574,0.03198399,0.0,0,1,2,0.0,0.0,-1.0,0,0,0,0,0.0,0.0,0.0,0.0,181,4,0.9783783783783784,6.5359183184169956,-0.6410414748496809,7.042991473534487
3890296,Darmstadt 98 vs Bayern Munich,Márcio Rafael Ferreira de Souza,0.4300677,0.0,0.0,0,0,4,2.0,-1.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,332,14,0.9595375722543352,9.168815811245427,-0.35161554292735836,7.450253214227189
3890296,Darmstadt 98 vs Bayern Munich,Sebastian Rode,0.0,0.56092043,1.0,1,0,0,2.0,0.0,1.0,1,0,0,0,0.0,0.0,0.0,0.0,207,5,0.9764150943396226,21.672927003018867,1.0229210823673804,9.387309678831759
3890296,Darmstadt 98 vs Bayern Munich,Thomas Müller,0.19741867,0.0,0.0,0,0,2,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,28,1,0.9655172413793104,5.488807733716635,-0.756146965142454,6.899122172380804
3890296,Darmstadt 98 vs Bayern Munich,Xabier Alonso Olano,0.0,0.06304886,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,79,1,0.9875,3.2146954400000003,-1.0061327969865492,6.6287033879093
3890305,Bayern Munich vs Wolfsburg,Arturo Erasmo Vidal Pardo,0.0,0.072021311,0.0,0,1,1,2.0,0.0,3.0,0,0,0,0,-2.0,0.0,0.0,0.0,248,4,0.9841269841269841,20.240466196380954,0.8654552846928958,9.226422103134436
3890305,Bayern Munich vs Wolfsburg,David Olatukunbo Alaba,0.41516683,0.0,0.0,0,0,3,0.0,2.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,314,9,0.9721362229102167,12.161909114096556,-0.022594447017719732,7.963947546672662
3890305,Bayern Munich vs Wolfsburg,Douglas Costa de Souza,0.0,0.091575862,0.0,1,0,4,2.0,3.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,192,9,0.9552238805970149,21.231975089791046,0.9744486603431596,9.340332362832456
3890305,Bayern Munich vs Wolfsburg,Javier Martínez Aginaga,0.17215733,0.0,0.0,0,0,0,-2.0,0.0,-2.0,0,0,0,1,0.0,0.0,0.0,0.0,117,2,0.9831932773109243,-0.5339481860649689,-1.418209103745077,6.312259449602261
3890305,Bayern Munich vs Wolfsburg,Joshua Kimmich,0.0,0.0,0.0,0,0,0,0.0,0.0,2.0,0,1,0,0,0.0,0.0,0.0,0.0,57,3,0.95,3.8499999999999996,-0.9362958151696187,6.698241804432946
3890305,Bayern Munich vs Wolfsburg,Juan Bernat Velasco,0.0,0.0,0.0,0,0,1,2.0,6.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,129,6,0.9555555555555556,19.866666666666667,0.8243647076634569,9.180535276605895
3890305,Bayern Munich vs Wolfsburg,Jérôme Boateng,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,279,9,0.96875,3.90625,-0.9301124340410425,6.704625747124066
